session_id,customer_id,action,timestamp
ed6ee6,CUST00323,checkout,2025-07-26 20:28:03.503873
ed6ee6,CUST00323,open_app,2025-07-24 08:59:03.503873
ed6ee6,CUST00323,logout,2025-07-25 23:48:03.503873
292920,CUST00324,logout,2025-07-26 11:30:03.504880
292920,CUST00324,add_to_cart,2025-07-27 09:24:03.504880
292920,CUST00324,logout,2025-07-22 20:30:03.504880
50252c,CUST00325,add_to_cart,2025-07-27 10:02:03.504880
50252c,CUST00325,search,2025-07-26 00:13:03.504880
50252c,CUST00325,add_to_cart,2025-07-24 23:16:03.504880
dd82ab,CUST00326,view_product,2025-07-24 15:41:03.504880
dd82ab,CUST00326,open_app,2025-07-23 06:42:03.504880
dd82ab,CUST00326,open_app,2025-07-24 20:07:03.504880
ce0b2b,CUST00326,view_product,2025-07-25 07:25:03.504880
ce0b2b,CUST00326,checkout,2025-07-24 09:52:03.504880
ce0b2b,CUST00326,search,2025-07-26 02:10:03.504880
dbaaac,CUST00329,search,2025-07-28 01:52:03.504880
dbaaac,CUST00329,checkout,2025-07-28 20:04:03.504880
dbaaac,CUST00329,add_to_cart,2025-07-22 19:50:03.504880
151a11,CUST00335,logout,2025-07-26 04:43:03.504880
151a11,CUST00335,search,2025-07-29 16:22:03.504880
151a11,CUST00335,checkout,2025-07-26 22:41:03.504880
20af34,CUST00335,checkout,2025-07-27 08:18:03.504880
20af34,CUST00335,search,2025-07-27 03:36:03.504880
20af34,CUST00335,checkout,2025-07-24 13:55:03.504880
896171,CUST00336,checkout,2025-07-27 23:43:03.504880
896171,CUST00336,view_product,2025-07-26 18:34:03.504880
896171,CUST00336,view_product,2025-07-25 09:56:03.504880
250db3,CUST00337,add_to_cart,2025-07-27 04:53:03.504880
250db3,CUST00337,logout,2025-07-24 18:45:03.504880
250db3,CUST00337,search,2025-07-27 05:20:03.504880
2a704a,CUST00337,add_to_cart,2025-07-25 21:59:03.504880
2a704a,CUST00337,view_product,2025-07-24 08:07:03.504880
2a704a,CUST00337,logout,2025-07-28 17:57:03.504880
3997ba,CUST00338,open_app,2025-07-27 20:49:03.504880
3997ba,CUST00338,add_to_cart,2025-07-25 20:42:03.504880
3997ba,CUST00338,search,2025-07-28 04:30:03.504880
5e26b2,CUST00338,add_to_cart,2025-07-24 20:21:03.504880
5e26b2,CUST00338,logout,2025-07-27 08:30:03.504880
5e26b2,CUST00338,add_to_cart,2025-07-24 22:58:03.504880
a42412,CUST00339,view_product,2025-07-26 01:45:03.504880
a42412,CUST00339,open_app,2025-07-27 22:18:03.504880
a42412,CUST00339,add_to_cart,2025-07-27 16:34:03.504880
6d8c1f,CUST00340,checkout,2025-07-24 10:19:03.504880
6d8c1f,CUST00340,search,2025-07-24 18:30:03.504880
6d8c1f,CUST00340,search,2025-07-25 13:15:03.504880
10b81c,CUST00340,view_product,2025-07-28 16:59:03.504880
10b81c,CUST00340,add_to_cart,2025-07-28 07:09:03.504880
10b81c,CUST00340,search,2025-07-23 16:52:03.504880
c83556,CUST00340,open_app,2025-07-23 11:21:03.504880
c83556,CUST00340,view_product,2025-07-28 11:59:03.504880
c83556,CUST00340,add_to_cart,2025-07-27 01:27:03.504880
b4d910,CUST00342,search,2025-07-26 09:40:03.505879
b4d910,CUST00342,checkout,2025-07-26 07:44:03.505879
b4d910,CUST00342,add_to_cart,2025-07-23 05:42:03.505879
ed9724,CUST00342,add_to_cart,2025-07-23 11:20:03.505879
ed9724,CUST00342,checkout,2025-07-27 18:36:03.505879
ed9724,CUST00342,open_app,2025-07-29 01:00:03.505879
a78856,CUST00342,open_app,2025-07-28 23:25:03.505879
a78856,CUST00342,open_app,2025-07-25 09:48:03.505879
a78856,CUST00342,add_to_cart,2025-07-28 20:34:03.505879
c346d9,CUST00344,open_app,2025-07-27 02:44:03.505879
c346d9,CUST00344,logout,2025-07-28 17:34:03.505879
c346d9,CUST00344,view_product,2025-07-24 12:47:03.505879
683d5b,CUST00344,logout,2025-07-25 08:17:03.505879
683d5b,CUST00344,add_to_cart,2025-07-27 04:55:03.505879
683d5b,CUST00344,open_app,2025-07-23 15:46:03.505879
750da9,CUST00344,logout,2025-07-25 10:34:03.505879
750da9,CUST00344,open_app,2025-07-27 12:59:03.505879
750da9,CUST00344,view_product,2025-07-27 07:05:03.505879
662810,CUST00345,add_to_cart,2025-07-23 01:06:03.505879
662810,CUST00345,add_to_cart,2025-07-28 08:01:03.505879
662810,CUST00345,logout,2025-07-26 12:27:03.505879
f58c2f,CUST00345,logout,2025-07-24 08:23:03.505879
f58c2f,CUST00345,search,2025-07-24 04:11:03.505879
f58c2f,CUST00345,logout,2025-07-23 17:21:03.505879
e9b47c,CUST00346,logout,2025-07-25 06:36:03.505879
e9b47c,CUST00346,open_app,2025-07-29 00:17:03.505879
e9b47c,CUST00346,checkout,2025-07-27 11:25:03.505879
417cf7,CUST00346,view_product,2025-07-28 09:04:03.505879
417cf7,CUST00346,view_product,2025-07-28 18:59:03.505879
417cf7,CUST00346,open_app,2025-07-25 17:09:03.505879
ee47b4,CUST00351,search,2025-07-27 08:51:03.505879
ee47b4,CUST00351,logout,2025-07-24 22:21:03.505879
ee47b4,CUST00351,add_to_cart,2025-07-25 14:24:03.505879
9c4330,CUST00351,search,2025-07-23 01:44:03.505879
9c4330,CUST00351,add_to_cart,2025-07-26 22:11:03.505879
9c4330,CUST00351,view_product,2025-07-28 00:26:03.505879
2f82b2,CUST00352,add_to_cart,2025-07-27 00:24:03.505879
2f82b2,CUST00352,logout,2025-07-25 05:08:03.505879
2f82b2,CUST00352,search,2025-07-29 00:57:03.505879
6d5f8e,CUST00353,checkout,2025-07-22 20:55:03.505879
6d5f8e,CUST00353,open_app,2025-07-28 23:05:03.505879
6d5f8e,CUST00353,search,2025-07-24 19:28:03.505879
fb61f0,CUST00356,add_to_cart,2025-07-23 11:28:03.505879
fb61f0,CUST00356,add_to_cart,2025-07-29 08:29:03.505879
fb61f0,CUST00356,checkout,2025-07-29 13:43:03.505879
f5a898,CUST00357,logout,2025-07-22 21:49:03.505879
f5a898,CUST00357,search,2025-07-23 19:59:03.505879
f5a898,CUST00357,open_app,2025-07-24 16:57:03.505879
575746,CUST00358,add_to_cart,2025-07-25 03:34:03.505879
575746,CUST00358,open_app,2025-07-23 01:31:03.505879
575746,CUST00358,search,2025-07-25 16:55:03.505879
21feae,CUST00360,logout,2025-07-29 04:07:03.505879
21feae,CUST00360,search,2025-07-27 03:18:03.505879
21feae,CUST00360,open_app,2025-07-25 22:48:03.505879
daa1da,CUST00363,checkout,2025-07-24 23:44:03.506881
daa1da,CUST00363,search,2025-07-29 03:13:03.506881
daa1da,CUST00363,checkout,2025-07-28 03:33:03.506881
fe76bf,CUST00364,logout,2025-07-28 18:58:03.506881
fe76bf,CUST00364,view_product,2025-07-26 18:34:03.506881
fe76bf,CUST00364,checkout,2025-07-23 17:23:03.506881
9a3fc8,CUST00365,open_app,2025-07-27 17:35:03.506881
9a3fc8,CUST00365,add_to_cart,2025-07-24 05:11:03.506881
9a3fc8,CUST00365,open_app,2025-07-29 01:17:03.506881
d7379f,CUST00368,logout,2025-07-29 00:25:03.507876
d7379f,CUST00368,logout,2025-07-25 18:03:03.507876
d7379f,CUST00368,open_app,2025-07-23 18:30:03.507876
083057,CUST00368,logout,2025-07-26 08:00:03.507876
083057,CUST00368,checkout,2025-07-26 14:41:03.507876
083057,CUST00368,add_to_cart,2025-07-27 02:48:03.507876
d7abb9,CUST00368,view_product,2025-07-27 17:48:03.507876
d7abb9,CUST00368,checkout,2025-07-28 03:34:03.507876
d7abb9,CUST00368,open_app,2025-07-29 06:19:03.507876
abc32b,CUST00370,open_app,2025-07-29 09:37:03.507876
abc32b,CUST00370,checkout,2025-07-27 00:20:03.507876
abc32b,CUST00370,open_app,2025-07-23 09:49:03.507876
ca42b8,CUST00371,logout,2025-07-28 13:11:03.507876
ca42b8,CUST00371,search,2025-07-24 11:22:03.507876
ca42b8,CUST00371,checkout,2025-07-29 02:59:03.507876
06c8cf,CUST00374,logout,2025-07-23 00:18:03.507876
06c8cf,CUST00374,view_product,2025-07-29 11:19:03.507876
06c8cf,CUST00374,view_product,2025-07-27 23:46:03.507876
e0a478,CUST00374,logout,2025-07-26 05:17:03.507876
e0a478,CUST00374,add_to_cart,2025-07-24 14:58:03.507876
e0a478,CUST00374,checkout,2025-07-24 20:08:03.507876
f1a49a,CUST00376,logout,2025-07-28 17:20:03.507876
f1a49a,CUST00376,open_app,2025-07-24 10:11:03.507876
f1a49a,CUST00376,search,2025-07-22 21:46:03.507876
c79141,CUST00377,open_app,2025-07-24 13:53:03.507876
c79141,CUST00377,search,2025-07-29 12:00:03.507876
c79141,CUST00377,checkout,2025-07-27 00:41:03.507876
b48d36,CUST00379,add_to_cart,2025-07-29 13:19:03.507876
b48d36,CUST00379,view_product,2025-07-25 21:59:03.507876
b48d36,CUST00379,add_to_cart,2025-07-23 22:07:03.507876
09acf6,CUST00380,logout,2025-07-25 14:42:03.508880
09acf6,CUST00380,view_product,2025-07-23 12:51:03.508880
09acf6,CUST00380,search,2025-07-26 12:17:03.508880
05b7ea,CUST00383,logout,2025-07-27 14:55:03.508880
05b7ea,CUST00383,add_to_cart,2025-07-23 23:12:03.508880
05b7ea,CUST00383,add_to_cart,2025-07-27 17:07:03.508880
4c303b,CUST00385,checkout,2025-07-27 22:32:03.508880
4c303b,CUST00385,open_app,2025-07-22 19:39:03.508880
4c303b,CUST00385,view_product,2025-07-26 20:03:03.508880
67dce7,CUST00386,add_to_cart,2025-07-26 19:52:03.508880
67dce7,CUST00386,logout,2025-07-23 15:21:03.508880
67dce7,CUST00386,view_product,2025-07-24 21:10:03.508880
0441b6,CUST00387,open_app,2025-07-28 05:42:03.508880
0441b6,CUST00387,checkout,2025-07-27 21:59:03.508880
0441b6,CUST00387,view_product,2025-07-29 16:38:03.508880
27896f,CUST00392,add_to_cart,2025-07-29 05:20:03.508880
27896f,CUST00392,logout,2025-07-25 05:14:03.508880
27896f,CUST00392,checkout,2025-07-28 22:10:03.508880
5ac28e,CUST00393,search,2025-07-22 21:36:03.508880
5ac28e,CUST00393,logout,2025-07-28 00:40:03.508880
5ac28e,CUST00393,checkout,2025-07-23 16:56:03.508880
52c590,CUST00399,logout,2025-07-23 08:42:03.508880
52c590,CUST00399,open_app,2025-07-27 19:45:03.508880
52c590,CUST00399,open_app,2025-07-27 21:16:03.508880
6c5f47,CUST00399,add_to_cart,2025-07-27 00:42:03.508880
6c5f47,CUST00399,open_app,2025-07-23 04:03:03.508880
6c5f47,CUST00399,logout,2025-07-29 16:43:03.508880
7ad967,CUST00400,view_product,2025-07-28 06:55:03.508880
7ad967,CUST00400,checkout,2025-07-22 20:47:03.508880
7ad967,CUST00400,logout,2025-07-28 12:37:03.508880
a00ca2,CUST00400,search,2025-07-23 23:07:03.508880
a00ca2,CUST00400,open_app,2025-07-27 18:00:03.508880
a00ca2,CUST00400,open_app,2025-07-29 08:28:03.508880
728c39,CUST00401,add_to_cart,2025-07-27 20:30:03.509875
728c39,CUST00401,logout,2025-07-23 19:53:03.509875
728c39,CUST00401,open_app,2025-07-24 16:43:03.509875
99f8da,CUST00404,view_product,2025-07-24 16:42:03.509875
99f8da,CUST00404,add_to_cart,2025-07-23 01:53:03.509875
99f8da,CUST00404,search,2025-07-27 21:32:03.509875
8881e5,CUST00404,view_product,2025-07-24 04:22:03.509875
8881e5,CUST00404,logout,2025-07-28 21:07:03.509875
8881e5,CUST00404,search,2025-07-29 13:04:03.509875
7a92b1,CUST00404,checkout,2025-07-27 11:29:03.509875
7a92b1,CUST00404,add_to_cart,2025-07-29 04:49:03.509875
7a92b1,CUST00404,checkout,2025-07-23 11:27:03.509875
b1fa45,CUST00405,search,2025-07-28 17:09:03.509875
b1fa45,CUST00405,checkout,2025-07-24 04:51:03.509875
b1fa45,CUST00405,view_product,2025-07-27 05:48:03.509875
6f4e5b,CUST00405,add_to_cart,2025-07-25 07:56:03.509875
6f4e5b,CUST00405,search,2025-07-28 16:35:03.509875
6f4e5b,CUST00405,search,2025-07-28 22:16:03.509875
7bdb5b,CUST00406,search,2025-07-24 12:44:03.509875
7bdb5b,CUST00406,open_app,2025-07-25 09:51:03.509875
7bdb5b,CUST00406,open_app,2025-07-29 15:37:03.509875
96f8ee,CUST00406,logout,2025-07-22 23:42:03.509875
96f8ee,CUST00406,open_app,2025-07-24 12:46:03.509875
96f8ee,CUST00406,logout,2025-07-25 11:41:03.509875
509ad5,CUST00407,search,2025-07-28 15:30:03.509875
509ad5,CUST00407,logout,2025-07-29 08:22:03.509875
509ad5,CUST00407,open_app,2025-07-29 09:50:03.509875
deb681,CUST00408,add_to_cart,2025-07-28 16:23:03.509875
deb681,CUST00408,logout,2025-07-27 10:41:03.509875
deb681,CUST00408,logout,2025-07-23 12:09:03.509875
abe204,CUST00408,checkout,2025-07-23 23:24:03.509875
abe204,CUST00408,checkout,2025-07-26 22:14:03.509875
abe204,CUST00408,logout,2025-07-24 20:43:03.509875
615303,CUST00411,logout,2025-07-28 01:44:03.509875
615303,CUST00411,add_to_cart,2025-07-24 14:43:03.509875
615303,CUST00411,logout,2025-07-28 07:38:03.509875
5015fd,CUST00411,add_to_cart,2025-07-23 13:24:03.510881
5015fd,CUST00411,logout,2025-07-26 17:59:03.510881
5015fd,CUST00411,view_product,2025-07-23 19:27:03.510881
5f036c,CUST00412,checkout,2025-07-24 12:29:03.510881
5f036c,CUST00412,view_product,2025-07-24 00:00:03.510881
5f036c,CUST00412,view_product,2025-07-28 23:32:03.510881
987bdd,CUST00412,search,2025-07-23 00:37:03.510881
987bdd,CUST00412,view_product,2025-07-24 12:03:03.510881
987bdd,CUST00412,search,2025-07-27 05:45:03.510881
0138cb,CUST00415,search,2025-07-24 17:30:03.510881
0138cb,CUST00415,view_product,2025-07-23 01:54:03.510881
0138cb,CUST00415,logout,2025-07-23 12:39:03.510881
8ba5cb,CUST00415,add_to_cart,2025-07-29 15:34:03.510881
8ba5cb,CUST00415,search,2025-07-23 12:16:03.510881
8ba5cb,CUST00415,checkout,2025-07-27 15:05:03.510881
daafb5,CUST00417,checkout,2025-07-23 08:17:03.510881
daafb5,CUST00417,search,2025-07-24 23:07:03.510881
daafb5,CUST00417,checkout,2025-07-24 16:52:03.510881
644edd,CUST00417,add_to_cart,2025-07-28 03:48:03.510881
644edd,CUST00417,search,2025-07-25 13:27:03.510881
644edd,CUST00417,logout,2025-07-26 21:33:03.510881
5c947c,CUST00418,view_product,2025-07-26 14:25:03.510881
5c947c,CUST00418,open_app,2025-07-27 08:36:03.510881
5c947c,CUST00418,open_app,2025-07-24 09:00:03.510881
0c2925,CUST00420,add_to_cart,2025-07-28 17:20:03.510881
0c2925,CUST00420,open_app,2025-07-26 13:34:03.510881
0c2925,CUST00420,search,2025-07-29 09:10:03.510881
589190,CUST00420,logout,2025-07-23 00:46:03.510881
589190,CUST00420,logout,2025-07-24 22:45:03.510881
589190,CUST00420,view_product,2025-07-25 10:18:03.510881
a540e3,CUST00421,search,2025-07-29 12:35:03.510881
a540e3,CUST00421,checkout,2025-07-28 23:28:03.510881
a540e3,CUST00421,search,2025-07-29 00:41:03.510881
753e97,CUST00421,open_app,2025-07-29 10:46:03.510881
753e97,CUST00421,open_app,2025-07-29 13:00:03.510881
753e97,CUST00421,open_app,2025-07-25 15:10:03.510881
a85107,CUST00421,logout,2025-07-25 16:24:03.510881
a85107,CUST00421,checkout,2025-07-27 02:20:03.510881
a85107,CUST00421,add_to_cart,2025-07-25 21:36:03.510881
69d409,CUST00422,logout,2025-07-25 23:48:03.510881
69d409,CUST00422,open_app,2025-07-26 11:10:03.510881
69d409,CUST00422,search,2025-07-26 11:26:03.510881
60c160,CUST00422,open_app,2025-07-29 04:30:03.510881
60c160,CUST00422,logout,2025-07-28 00:22:03.510881
60c160,CUST00422,checkout,2025-07-23 17:45:03.510881
e272fc,CUST00422,add_to_cart,2025-07-24 04:23:03.510881
e272fc,CUST00422,checkout,2025-07-24 15:21:03.510881
e272fc,CUST00422,checkout,2025-07-25 18:12:03.510881
43dd16,CUST00424,search,2025-07-27 10:43:03.510881
43dd16,CUST00424,logout,2025-07-29 03:05:03.510881
43dd16,CUST00424,open_app,2025-07-27 16:56:03.510881
6f98d7,CUST00424,open_app,2025-07-28 19:12:03.510881
6f98d7,CUST00424,view_product,2025-07-29 04:24:03.510881
6f98d7,CUST00424,checkout,2025-07-27 14:30:03.510881
084b9f,CUST00425,open_app,2025-07-24 05:33:03.510881
084b9f,CUST00425,logout,2025-07-29 11:24:03.510881
084b9f,CUST00425,add_to_cart,2025-07-26 05:06:03.510881
c234c8,CUST00425,logout,2025-07-23 20:59:03.510881
c234c8,CUST00425,search,2025-07-28 15:12:03.510881
c234c8,CUST00425,open_app,2025-07-29 07:14:03.510881
6e3f38,CUST00425,logout,2025-07-23 18:47:03.510881
6e3f38,CUST00425,open_app,2025-07-24 06:15:03.510881
6e3f38,CUST00425,view_product,2025-07-25 12:59:03.510881
ca3f45,CUST00427,view_product,2025-07-23 03:25:03.510881
ca3f45,CUST00427,view_product,2025-07-24 07:39:03.510881
ca3f45,CUST00427,open_app,2025-07-25 17:24:03.510881
aa73f0,CUST00432,view_product,2025-07-26 19:10:03.512134
aa73f0,CUST00432,view_product,2025-07-26 16:23:03.512134
aa73f0,CUST00432,search,2025-07-25 02:34:03.512134
b7e8f4,CUST00432,search,2025-07-24 06:10:03.512134
b7e8f4,CUST00432,logout,2025-07-26 19:09:03.512134
b7e8f4,CUST00432,add_to_cart,2025-07-27 18:26:03.512134
34a3ef,CUST00433,view_product,2025-07-26 01:12:03.512643
34a3ef,CUST00433,open_app,2025-07-22 22:37:03.512643
34a3ef,CUST00433,checkout,2025-07-25 01:38:03.512643
911e21,CUST00433,open_app,2025-07-28 22:14:03.512643
911e21,CUST00433,checkout,2025-07-27 16:16:03.512643
911e21,CUST00433,open_app,2025-07-27 20:16:03.512643
b9e4b9,CUST00433,logout,2025-07-28 04:08:03.512643
b9e4b9,CUST00433,open_app,2025-07-27 14:30:03.512643
b9e4b9,CUST00433,add_to_cart,2025-07-27 20:56:03.512643
f7c2ae,CUST00435,open_app,2025-07-22 21:42:03.512643
f7c2ae,CUST00435,logout,2025-07-28 10:51:03.512643
f7c2ae,CUST00435,logout,2025-07-25 12:46:03.512643
cdc4e2,CUST00436,checkout,2025-07-25 09:47:03.512643
cdc4e2,CUST00436,open_app,2025-07-26 17:30:03.512643
cdc4e2,CUST00436,open_app,2025-07-26 03:17:03.512643
038aef,CUST00436,checkout,2025-07-27 22:00:03.512643
038aef,CUST00436,logout,2025-07-27 00:21:03.512643
038aef,CUST00436,logout,2025-07-25 21:15:03.512643
77cb33,CUST00436,search,2025-07-27 11:06:03.512643
77cb33,CUST00436,search,2025-07-27 01:58:03.512643
77cb33,CUST00436,logout,2025-07-28 12:39:03.512643
71807e,CUST00437,add_to_cart,2025-07-24 09:07:03.512643
71807e,CUST00437,search,2025-07-27 15:49:03.512643
71807e,CUST00437,checkout,2025-07-25 03:07:03.512643
1e0549,CUST00437,open_app,2025-07-28 07:08:03.512643
1e0549,CUST00437,add_to_cart,2025-07-23 01:28:03.512643
1e0549,CUST00437,checkout,2025-07-23 20:11:03.512643
aafef6,CUST00439,view_product,2025-07-28 03:24:03.512643
aafef6,CUST00439,open_app,2025-07-25 10:39:03.512643
aafef6,CUST00439,search,2025-07-28 03:37:03.512643
14d43b,CUST00442,view_product,2025-07-27 22:02:03.512643
14d43b,CUST00442,logout,2025-07-23 00:28:03.512643
14d43b,CUST00442,open_app,2025-07-26 21:20:03.512643
00df79,CUST00442,add_to_cart,2025-07-26 06:20:03.512643
00df79,CUST00442,add_to_cart,2025-07-26 17:26:03.512643
00df79,CUST00442,open_app,2025-07-28 10:00:03.512643
4e5e26,CUST00443,add_to_cart,2025-07-24 07:17:03.512643
4e5e26,CUST00443,add_to_cart,2025-07-27 09:18:03.512643
4e5e26,CUST00443,checkout,2025-07-25 16:50:03.512643
51b823,CUST00443,checkout,2025-07-26 13:49:03.512643
51b823,CUST00443,search,2025-07-26 14:23:03.512643
51b823,CUST00443,checkout,2025-07-29 04:48:03.512643
7b335c,CUST00445,add_to_cart,2025-07-24 02:27:03.512643
7b335c,CUST00445,checkout,2025-07-25 17:50:03.512643
7b335c,CUST00445,add_to_cart,2025-07-23 07:07:03.512643
1c9029,CUST00447,search,2025-07-24 10:08:03.512643
1c9029,CUST00447,logout,2025-07-23 04:00:03.512643
1c9029,CUST00447,checkout,2025-07-27 08:02:03.512643
1e5207,CUST00448,search,2025-07-25 20:42:03.513662
1e5207,CUST00448,checkout,2025-07-26 06:39:03.513662
1e5207,CUST00448,view_product,2025-07-23 07:01:03.513662
dd688b,CUST00449,view_product,2025-07-24 23:15:03.513662
dd688b,CUST00449,add_to_cart,2025-07-23 10:54:03.513662
dd688b,CUST00449,checkout,2025-07-25 06:11:03.513662
b9aad5,CUST00449,search,2025-07-25 05:48:03.513662
b9aad5,CUST00449,view_product,2025-07-22 23:02:03.513662
b9aad5,CUST00449,view_product,2025-07-29 07:53:03.513662
0d2d98,CUST00450,logout,2025-07-27 12:14:03.513662
0d2d98,CUST00450,search,2025-07-29 13:02:03.513662
0d2d98,CUST00450,open_app,2025-07-23 16:21:03.513662
ffefb9,CUST00450,checkout,2025-07-23 20:16:03.513662
ffefb9,CUST00450,logout,2025-07-29 04:35:03.513662
ffefb9,CUST00450,logout,2025-07-23 02:33:03.513662
0a4b03,CUST00450,search,2025-07-23 23:31:03.513662
0a4b03,CUST00450,view_product,2025-07-24 00:13:03.513662
0a4b03,CUST00450,open_app,2025-07-25 22:41:03.513662
c8e02a,CUST00451,add_to_cart,2025-07-25 06:52:03.513662
c8e02a,CUST00451,search,2025-07-23 23:40:03.513662
c8e02a,CUST00451,checkout,2025-07-22 22:19:03.513662
7bbf03,CUST00451,open_app,2025-07-28 09:38:03.513662
7bbf03,CUST00451,logout,2025-07-25 10:04:03.513662
7bbf03,CUST00451,logout,2025-07-23 22:12:03.513662
f2661b,CUST00453,add_to_cart,2025-07-24 01:37:03.513662
f2661b,CUST00453,view_product,2025-07-25 16:33:03.513662
f2661b,CUST00453,open_app,2025-07-24 11:28:03.513662
708768,CUST00456,view_product,2025-07-24 08:40:03.513662
708768,CUST00456,search,2025-07-27 09:15:03.513662
708768,CUST00456,add_to_cart,2025-07-26 12:39:03.513662
faad93,CUST00459,checkout,2025-07-25 17:09:03.513662
faad93,CUST00459,view_product,2025-07-25 00:03:03.513662
faad93,CUST00459,checkout,2025-07-23 08:10:03.513662
5d03c0,CUST00461,checkout,2025-07-28 09:51:03.513662
5d03c0,CUST00461,logout,2025-07-28 06:12:03.513662
5d03c0,CUST00461,checkout,2025-07-28 17:15:03.513662
4e7c1e,CUST00462,checkout,2025-07-27 08:31:03.513662
4e7c1e,CUST00462,open_app,2025-07-28 02:16:03.513662
4e7c1e,CUST00462,add_to_cart,2025-07-25 09:02:03.513662
e89a2c,CUST00462,logout,2025-07-29 02:13:03.513662
e89a2c,CUST00462,open_app,2025-07-22 20:26:03.513662
e89a2c,CUST00462,add_to_cart,2025-07-26 03:26:03.513662
074633,CUST00463,search,2025-07-27 15:53:03.513662
074633,CUST00463,add_to_cart,2025-07-28 15:17:03.513662
074633,CUST00463,search,2025-07-26 03:14:03.513662
69b264,CUST00463,search,2025-07-29 00:59:03.513662
69b264,CUST00463,open_app,2025-07-29 10:49:03.513662
69b264,CUST00463,search,2025-07-27 11:40:03.513662
69db3b,CUST00466,logout,2025-07-27 06:37:03.513662
69db3b,CUST00466,open_app,2025-07-28 21:33:03.513662
69db3b,CUST00466,checkout,2025-07-28 09:48:03.513662
5146d2,CUST00466,add_to_cart,2025-07-27 04:37:03.513662
5146d2,CUST00466,logout,2025-07-24 03:22:03.513662
5146d2,CUST00466,search,2025-07-25 19:26:03.513662
a526cb,CUST00466,open_app,2025-07-27 22:20:03.513662
a526cb,CUST00466,checkout,2025-07-24 20:14:03.513662
a526cb,CUST00466,checkout,2025-07-25 03:41:03.513662
c99a6b,CUST00469,add_to_cart,2025-07-25 22:31:03.514664
c99a6b,CUST00469,logout,2025-07-28 04:59:03.514664
c99a6b,CUST00469,add_to_cart,2025-07-28 21:40:03.514664
b96b42,CUST00470,view_product,2025-07-24 14:05:03.514664
b96b42,CUST00470,add_to_cart,2025-07-28 21:53:03.514664
b96b42,CUST00470,search,2025-07-23 14:14:03.514664
627fe7,CUST00471,checkout,2025-07-29 11:28:03.514664
627fe7,CUST00471,open_app,2025-07-28 01:52:03.514664
627fe7,CUST00471,open_app,2025-07-27 18:28:03.514664
68a1c9,CUST00471,logout,2025-07-24 11:13:03.514664
68a1c9,CUST00471,open_app,2025-07-23 22:17:03.514664
68a1c9,CUST00471,search,2025-07-28 13:45:03.514664
7df3da,CUST00474,add_to_cart,2025-07-25 12:08:03.514664
7df3da,CUST00474,open_app,2025-07-27 19:20:03.514664
7df3da,CUST00474,open_app,2025-07-27 17:23:03.514664
cdcecc,CUST00474,add_to_cart,2025-07-23 01:59:03.514664
cdcecc,CUST00474,checkout,2025-07-27 15:48:03.514664
cdcecc,CUST00474,add_to_cart,2025-07-23 08:43:03.514664
b22662,CUST00474,add_to_cart,2025-07-28 09:49:03.514664
b22662,CUST00474,logout,2025-07-23 20:24:03.514664
b22662,CUST00474,checkout,2025-07-26 01:49:03.514664
37981b,CUST00477,add_to_cart,2025-07-28 11:17:03.514664
37981b,CUST00477,add_to_cart,2025-07-27 17:36:03.514664
37981b,CUST00477,view_product,2025-07-29 03:15:03.514664
d3be06,CUST00477,checkout,2025-07-26 05:32:03.514664
d3be06,CUST00477,logout,2025-07-24 19:14:03.514664
d3be06,CUST00477,search,2025-07-26 04:08:03.514664
417270,CUST00477,add_to_cart,2025-07-24 03:14:03.514664
417270,CUST00477,open_app,2025-07-27 23:59:03.514664
417270,CUST00477,checkout,2025-07-29 13:08:03.514664
25bc1a,CUST00477,checkout,2025-07-27 15:27:03.514664
25bc1a,CUST00477,view_product,2025-07-25 08:41:03.514664
25bc1a,CUST00477,open_app,2025-07-26 06:03:03.514664
58ed16,CUST00478,view_product,2025-07-24 05:00:03.514664
58ed16,CUST00478,view_product,2025-07-26 11:55:03.514664
58ed16,CUST00478,add_to_cart,2025-07-23 09:53:03.514664
787815,CUST00479,add_to_cart,2025-07-29 02:39:03.514664
787815,CUST00479,open_app,2025-07-23 20:22:03.514664
787815,CUST00479,search,2025-07-22 21:21:03.514664
0e8596,CUST00479,add_to_cart,2025-07-24 05:03:03.514664
0e8596,CUST00479,checkout,2025-07-28 17:44:03.514664
0e8596,CUST00479,checkout,2025-07-23 21:14:03.514664
758872,CUST00480,add_to_cart,2025-07-28 09:43:03.514664
758872,CUST00480,search,2025-07-27 23:22:03.514664
758872,CUST00480,add_to_cart,2025-07-23 02:37:03.514664
095377,CUST00480,add_to_cart,2025-07-27 14:08:03.514664
095377,CUST00480,checkout,2025-07-26 13:08:03.514664
095377,CUST00480,checkout,2025-07-28 07:43:03.514664
494dda,CUST00482,search,2025-07-28 10:15:03.515175
494dda,CUST00482,add_to_cart,2025-07-29 09:44:03.515175
494dda,CUST00482,open_app,2025-07-22 23:15:03.515175
206eaf,CUST00483,add_to_cart,2025-07-27 17:44:03.515175
206eaf,CUST00483,logout,2025-07-28 23:10:03.515175
206eaf,CUST00483,open_app,2025-07-26 20:16:03.515175
849732,CUST00484,search,2025-07-27 17:29:03.515175
849732,CUST00484,add_to_cart,2025-07-27 13:22:03.515175
849732,CUST00484,open_app,2025-07-26 01:28:03.515175
681b8d,CUST00484,view_product,2025-07-23 11:29:03.515175
681b8d,CUST00484,search,2025-07-23 03:55:03.515175
